epoch,train_loss,val_obj_p3,val_obj_p4,val_f1_p3,val_f1_p4,val_prec_p3,val_rec_p3,val_prec_p4,val_rec_p4,p3_obj_bias,p4_obj_bias,p3_iou_bias,p4_iou_bias,p3_bbox_dw,p4_bbox_dw,p3_bbox_dh,p4_bbox_dh,p3_obj_l2,p3_iou_l2,p3_bbox_l2,p4_obj_l2,p4_iou_l2,p4_bbox_l2,bn_mean_abs,bn_var_avg,grad_norm,lr,epoch_time_s,gpu_mem_mb
51,3.7075,1.3260,0.5532,0.0066,0.3825,0.2225,0.1298,0.8509,0.9134,-1.6275,-1.7510,-0.9861,-1.7984,16.2370,11.3282,9.7611,15.5433,12.6765,9.2501,68628.4390,0.00076157,220.81,4555.3
52,3.7045,1.3253,0.5607,0.0066,0.3810,0.2227,0.1297,0.8501,0.9138,-1.6274,-1.7509,-0.9856,-1.7982,16.2722,11.3386,9.7606,15.5450,12.7039,9.2498,inf,0.00067983,221.05,4555.3
53,3.6989,1.3296,0.5649,0.0066,0.3824,0.2231,0.1297,0.8518,0.9153,-1.6272,-1.7509,-0.9858,-1.7980,16.3046,11.3538,9.7604,15.5467,12.7413,9.2486,68924.6919,0.00060210,222.78,4555.3
54,3.6965,1.3149,0.5539,0.0066,0.3895,0.2230,0.1294,0.8533,0.9164,-1.6273,-1.7508,-0.9856,-1.7980,16.3242,11.3681,9.7602,15.5433,12.7690,9.2496,68107.0653,0.00052855,221.14,4555.3
55,3.6915,1.3123,0.5693,0.0066,0.3771,0.2231,0.1295,0.8541,0.9179,-1.6271,-1.7508,-0.9857,-1.7979,16.3448,11.3795,9.7600,15.5444,12.8034,9.2495,64978.3604,0.00045935,221.33,4555.3
56,3.6905,1.3045,0.5711,0.0066,0.3859,0.2230,0.1295,0.8548,0.9186,-1.6271,-1.7507,-0.9855,-1.7980,16.3586,11.3901,9.7601,15.5430,12.8271,9.2534,64369.1565,0.00039465,221.79,4555.3
57,3.6875,1.3109,0.5802,0.0066,0.3732,0.2228,0.1295,0.8555,0.9190,-1.6272,-1.7506,-0.9856,-1.7979,16.3695,11.3986,9.7600,15.5424,12.8440,9.2524,inf,0.00033458,221.93,4555.3
58,3.6840,1.3022,0.5678,0.0066,0.3803,0.2227,0.1294,0.8560,0.9198,-1.6271,-1.7506,-0.9857,-1.7979,16.3776,11.4063,9.7601,15.5402,12.8632,9.2524,61479.7410,0.00027929,220.82,4555.3
59,3.6834,1.3021,0.5723,0.0066,0.3817,0.2227,0.1293,0.8560,0.9202,-1.6271,-1.7505,-0.9856,-1.7979,16.3838,11.4116,9.7600,15.5387,12.8759,9.2480,56580.5321,0.00022889,221.94,4555.3
60,3.6844,1.3024,0.5764,0.0066,0.3783,0.2229,0.1293,0.8569,0.9202,-1.6270,-1.7505,-0.9856,-1.7980,16.3884,11.4181,9.7599,15.5388,12.8838,9.2479,55993.3634,0.00018349,220.90,4555.3
61,3.6827,1.2977,0.5816,0.0066,0.3791,0.2227,0.1294,0.8572,0.9204,-1.6271,-1.7505,-0.9856,-1.7979,16.3904,11.4218,9.7599,15.5389,12.8921,9.2480,56286.4080,0.00014319,220.74,4555.3
62,3.6806,1.2956,0.5818,0.0066,0.3804,0.2228,0.1294,0.8574,0.9207,-1.6270,-1.7505,-0.9856,-1.7978,16.3931,11.4248,9.7600,15.5387,12.9015,9.2482,inf,0.00010809,221.41,4555.3
63,3.6816,1.2929,0.5877,0.0066,0.3749,0.2228,0.1294,0.8575,0.9207,-1.6270,-1.7505,-0.9856,-1.7978,16.3942,11.4266,9.7599,15.5389,12.9066,9.2483,53548.3002,0.00007826,221.17,4555.3
